,FINAL_FIX,sentiment,confidence,label
98,mohon maaf beri bintang tampil tdk lihat tiket pesawat jadi tdk beli tiket pesawat yg muncul cara cicil bayar,0,0.9999104738235474,Negative
100,mau bayar tagih malah gak tp tagih terus dr via sms wa email gimana sih,0,0.9999357461929321,Negative
103,bagaiamana mw bayar tagih kalau buka pay later dsuruh daftar tp sms tagih angsur trus bagaiamaa mw bayar ampun,0,0.9998869895935059,Negative
110,makasih yg setia teman baik hati dgn bonus,1,0.9998558759689331,Positive
114,customer service buruk balas aplikasi jelek,0,0.9999123811721802,Negative
115,naik limit baru belanja sekali shopee dua nya mau belanja virtual akun guna proses aktivasi alami kendala periksa aman haduh payah dah,0,0.9999231100082397,Negative
116,tepat hari sabtu juli akses aplikasi baik utk lihat tiket pesawat hotel mohon tunjuk admin terimakasih,0,0.9983609318733215,Negative
124,kalau memang tiket kereta habis lebih baik tiada sekali jadi rebut pas balik karna seat muncul,0,0.9997972846031189,Negative
128,punya sya dr kmren susah buka yg sama,0,0.9999179840087891,Negative
131,nya uda bayar tentu g bs refund trus tb d tlp kmr kosong trus solusi ny hny mnguntungkan mrugikan tamu jauh capek tb g dpt kmr pdhal d sruh byr cpt bnr mrasa d rugi g lg de smoga tamu g d prlakukan sperti sy,0,0.9999170303344727,Negative
135,semenjak paylater terlalu harap limit ulang ulang acc jadi uninstal ribet soal,0,0.9999370574951172,Negative
138,pesan check in nyata nama muncul custumer service ditelfon atas masalah slow respon lempar lempar,0,0.9999192953109741,Negative
140,cepat proses gampang pakai apk nya,1,0.9997445940971375,Positive
146,nice experience and good feature,0,0.9998220801353455,Negative
150,the best banyak diskon langgan baik tiket pesawat maupun hotel,1,0.9997139573097229,Positive
153,pesan tiket sangat mudah bs guna limit spaylater yg sedia tks hadir mudah sy mudik via pesawat,1,0.999790370464325,Positive
158,mudah banyak pilih pilih bayar,0,0.9997342228889465,Negative
165,mudah guna sangat bantu krn cepat cara bayar yg banyak,1,0.9996365308761597,Positive
166,luar biasa playstor i like,1,0.9988760352134705,Positive
167,lemott bangetttt padahal wifi on paraaahhhh baik dong jaring nya,0,0.9998682737350464,Negative
168,searching hotel tanggal juli terus lihat suggestion hotel aplikasi pas udah booking nyata malah jd tgl ga reschedule ga refund i m cryiiingg ga kasih suggestion tanggal biar orang ga bingung,0,0.9998964071273804,Negative
174,ka ga konek aja versi coba tp malah akses error l,0,0.9999271631240845,Negative
187,masuk akun ganti handphone gak akses bantu mau bayar tagih paylater takut telat kalo kirim nomer cs biar langsung telfon terimakasih,0,0.999925971031189,Negative
190,tahun lalu beli tiket lewat shopee tiket kunjung muncul kira shopee pihak alias calo makanya masalah nyata aplikasi ga kalah masalah ah langsung kapok pake,0,0.9999372959136963,Negative
192,pilih hotel lengkap banyak potong harga,0,0.9999139308929443,Negative
195,sangat bagus mudah banyak promo,0,0.9986172914505005,Negative
196,sangat kecewa kalau aju refund aplikasi sampai uang transfer bulan uang pernah masuk rekening dichat malah layan mesin,0,0.9999336004257202,Negative
200,aplikasi sangat bantu user friendly,0,0.9999203681945801,Negative
204,apk nya bagus daftar paylater langkah trakhir yg selvi guna code selalu seibwaktunya habis padahal detik d baik,0,0.9995660185813904,Negative
205,bagus sekali pilih hotel banyak,0,0.9995514750480652,Negative
210,waktu jalan tiket sesuai fasilitas tulis sesuai layan customer service sangat buruk bantu sama sekali,0,0.9999216794967651,Negative
214,alhamdulillah refundnya cepat terima kasih akhir ganti jalur,0,0.9998143315315247,Negative
223,beli bayar diskon nya tambah banyak,1,0.9994346499443054,Positive
229,mau bayar tagih paylater saat masuk menu bayar mala kluar menu utama coba terus terus tetap sperti akhir coba reset hapus nya donlod login akun yg sama mala suruh dftar paylater lagi gimana tagih bagaimana kok gajelas bnget gin,0,0.9999055862426758,Negative
236,aplikasi buka pesan tiket bus selalu buka,0,0.984607994556427,Negative
239,aplikasi jelek msh mending aplikasi belah kembali uang refund transfer sangat sangat lama padahal terang belum hari kerja malah jadi bulan bulan nyesel pakai,0,0.9999330043792725,Negative
241,aplikasi tipu udah pesan tiket udah bayar tiba tiba dibatalin terbang nya terus uang kembali potong gak ngotak yg batalin aja kena potong saran gak usah pakai aplikasi kali kena tipu sama aplikasi aplikasi ajg memang,0,0.9999105930328369,Negative
242,sangat bantu mesan tiket booking hotel good job,1,0.9684568047523499,Positive
243,sangat bantu moga depan nya sukses,1,0.9996886253356934,Positive
245,tiket yg pesan mlah batal maskapai suatu tindak yg rugi konsumen karna uang yg kmbalikan sesuai dngan harga awal beli tiket niat buat app lbih baik hpus app dri playstor sbagai konsumen rasa sngat kecewa sngan playanannya ski trimakasih,0,0.9991065859794617,Negative
251,awal sangat suka tp pas guna paylater bayar on time level malah turun limit gimana mau guna lg guna paylater kan bantu walaupun utk jangka waktu tentu mudah kalo begini sdh x payment limit jg pdhl sdh lebih yg pakai lho yg bayar kecewa lah akhir,0,0.9996803998947144,Negative
253,ganti hp baru kok paylater ilang daftar telpon operator otomatis,0,0.9999312162399292,Negative
255,guna cukup lama krn kerja lalau pakai transportasi udara tp sangat kecewa aju spaylater selalu tolak sdngkan tempat sangat muda utk tuju,0,0.9999138116836548,Negative
257,sangat mudah cari inap kualitas,0,0.9921010136604309,Negative
258,menggangu atas nyaman ksmi jangan kirim iklan trus terus trim,0,0.9997476935386658,Negative
259,kok lama terbit tiket yah,0,0.999922513961792,Negative
263,kapok pake paylater baru tadi pagi booking hotel bayar pake paylater jumlah jt siang aju refund mau pakai villa refund tuju tp tetap kena biaya nila total ribu tetap tagih tagih ga pantes aja jt kena biaya k kamar nya bahkan pakai bayar baru td pagi harap hati guna,0,0.9999254941940308,Negative
264,sangat bantu utk mesan hotel,1,0.9992024302482605,Positive
272,jl i u ui ki julio,0,0.9997151494026184,Negative
276,sangat bantu cari hotel booking hotel diskon,0,0.8933563232421875,Negative
286,baru coba kasih bintang dulu,0,0.9999163150787354,Negative
287,proses cepat perlu aksih diacount khusus langgan setia trevel loka,0,0.9998574256896973,Negative
290,beli tiket apa aja hotel lebih mudah terima kasih,1,0.9996902942657471,Positive
301,alhamdulilah walupun guna baru ngerasa bantu waktu perlu ngedadak,1,0.9987282156944275,Positive
314,moga dapt sedia harga murah amin,1,0.9997813105583191,Positive
315,ngajuin komplain beberapa kali tiba cari sama pesan hapus wkwkwk uang ku ga gais,0,0.9999188184738159,Negative
316,qris kerjasama la sama alfama,1,0.9992602467536926,Positive
317,cukup lama pakai aplikasi pernah dapet reward apa apa,0,0.9998863935470581,Negative
318,sangat puas moga selamat tuju besok,0,0.9997407793998718,Negative
327,sangat bantu layan mengecewaka selalu hati,0,0.7089356184005737,Negative
333,jd lebih mudah senang terimakasih bantu saat sulit,1,0.9990648627281189,Positive
334,ga batal pesan ga uangnyaa,0,0.999923586845398,Negative
335,fitur segala transaksi laku kali bayar fitur keranjang,0,0.9967967867851257,Negative
339,terus tingkat kualitas layan nya limit pertama langsung besar naik limit dua nya besar moga terus inovasi jadi lebih baik,1,0.9976488947868347,Positive
343,baru mu coba mdh n bnyk manfaat nya,0,0.9998124241828918,Negative
344,list tiket update tiket habis list alhasil kali gagal beli tiket semesta spider man tumpas jahat sini developer jadi musuh nya spiderman,0,0.9999116659164429,Negative
345,koq ngga langsung pemberitahuan sdh bayar via wacmaupun email,0,0.999925971031189,Negative
346,dapat voucher apa jauh lebih murah bayar ticked pesawat voucer hotel,1,0.9995949864387512,Positive
347,good will job and the best proses,1,0.9998295307159424,Positive
348,terbang batal enak hati lion air harga tiket waktu pesan jauh hari lebih murah harga tiket hari h maaf kalian lion air hilang langgan kapok pakai kalian,0,0.9998883008956909,Negative
349,customer service nya mantab benar bantu reschedule,1,0.9968480467796326,Positive
352,it s my first time take it easy,0,0.7485972046852112,Negative
353,gimn sih gk donlot akunsendiri yg bajak y,0,0.9999309778213501,Negative
362,virtual akun bulan eror selalu guna percuma limit nya juta nenghubungi cs percuma baik suruh cek kala udah bulan cek kala tp selesai masalah padahal tiap hari cek kala,0,0.9999289512634277,Negative
365,uang lenyap layan lambat uang hilang lenyap kisar jtan jwbnnya cuma nunggu pihak spesialis,0,0.9999287128448486,Negative
372,aplikasi yg banyak menzholimi orang,0,0.999509334564209,Negative
381,banget baru telat hari terror dc jam pagi ganggu sekali pakai aplikasi masalah denda yg masalah debt collectornya sopan,0,0.9999077320098877,Negative
382,aplikasi ga jelas udah update cek tiket malah ga sedia makin hari makin update makin ga jelas,0,0.9999343156814575,Negative
390,aplikasi bagus kalau banyak voucher kupon,1,0.9822351336479187,Positive
392,percuma paylater kalo gak guna hapus aja data data percuma gak,0,0.9998811483383179,Negative
397,jelas cepat lugas mudah pengoprasionalnya percaya,0,0.9825185537338257,Negative
400,sungguh cepar sekali proses ribet aman,0,0.9999078512191772,Negative
411,sangat bantu proses beli tiket,1,0.9950769543647766,Positive
412,kan coba daftr payletr ko tolak si kan ngisi data benar data msh bgs,0,0.9999136924743652,Negative
415,knp sich saldo uang gk tarik no rekening lgi coba donk tari lgi,0,0.9999016523361206,Negative
417,bagus mudah costumer lihat detail kamar harga,0,0.9990992546081543,Negative
418,alhamdulillah dngan ada giat jadi lancarr,1,0.9994934797286987,Positive
420,jujur aplikasi sangat bantu guna paylater nya lama bulan akhir guna paylater nya sangat kecewa pernah telat bayar paylater bahkan dapat limit jt baik sistem bayar paylater nya terima kasih,0,0.999922513961792,Negative
427,kata poin beli poin aq terus dr dulu lucu,1,0.9979021549224854,Positive
430,yg bener aja masa hrg kamar redoorz nyampe juta an gawat,0,0.9999053478240967,Negative
437,sangat mudah laku transaksi sangat bantu jalan yg rencana,1,0.9979362487792969,Positive
440,libur bookingnya via mudah banyak pilih,1,0.9988716244697571,Positive
448,layan yg buruk keluh cust layan baik aplikasi rekomen buat,0,0.9998977184295654,Negative
470,sistem bayar minta pin sebab sulit konsumen mohon sistem lebih sederhana transaksi jadi lebih cepat terima kasih,1,0.9948146939277649,Positive
472,mana bukti bayar tiket kereta api jakarta bandung,1,0.9912744164466858,Positive
477,akun paylater punya guna bayar alas aman,1,0.9997194409370422,Positive
480,sangat bagus respon lumayan cepat layan reschedule sangat bantu,0,0.999910831451416,Negative
481,mau daftar pasar villa yg kelola apa sini,0,0.9988307356834412,Negative
483,muas banyak manfaat bonus bonus nya rugi kalo gk download kalo kere paylater nya mantap,1,0.9994144439697266,Positive
485,cs paling lelet gk respon malah ngabisin pulsa gk banget nelpon menit gk angkat chat gk respon kelas gin kok bisa kurang cs,0,0.9999302625656128,Negative
488,cari bus dr singaraja semarang selalu ndak percuma payleter tp ndak pakai,0,0.9999316930770874,Negative
491,baru x beli tiket pesawat lama sekali terbit sampe sekarang gak nongol chat cs nya muter,0,0.9999330043792725,Negative
503,aplikasi yg selalu guna pesan tiket pesawat booking hotel,1,0.9995695948600769,Positive
508,aplikasi keren banyak promo nya,1,0.9998224377632141,Positive
512,sangat mudah guna mes tiket banyak promo,1,0.9793739318847656,Positive
513,recomended buat booking hotel tiket,0,0.999609649181366,Negative
519,recomen bgt buat yg suka jalan,1,0.9996732473373413,Positive
520,sangat bantu banyak promo nya nice,1,0.9993289709091187,Positive
521,mudah cari inap luar kota kota,0,0.9257219433784485,Negative
524,booking pesan tiket lebih mudah sungguh sangat bantu,1,0.9997585415840149,Positive
529,mo mana skr gampang asal buka aplikasi skr sdh paylaternya,1,0.7426422834396362,Positive
536,aplikasi baik sangat bantu traveling mana good poko,1,0.9507789015769958,Positive
537,jadi referensi aplikasi utama rencana jalan pesawat terbang akomodasi sangat banyak pilih harga promo sangat murah,1,0.9997897744178772,Positive
540,beli tiket jadi lebih mudah,1,0.999799907207489,Positive
541,aplikasi yg tanggung jawab jual ticket masuk hk ocean park issue mau jam bs refund jual jam siang watanabe tutup jam cs profesional scam jgn pernah pake apps sangat kecewa,0,0.9999029636383057,Negative
557,memang selalu jadi andal mantap,1,0.9998015761375427,Positive
558,proses cepat waktu bayar terlalu singkat,0,0.9999083280563354,Negative
561,mau refund tiket kirim formulir isi ubah tiket kirim pernah coba kali kali hari berberda tetap sama tulis our system having disruptions at the moment kindly try again later ayo baik sistem refund reschedule tiket walaupun tiket bis berapa aplikasi besar masa kalah sistem sama aplikasi oren,0,0.9997974038124084,Negative
563,harga tera sesuai lanjut bayar khusus citilink contoh tera jt utk orang pas bayar jt donk baik jangan tipu gk gitu cara,0,0.9996745586395264,Negative
566,lama maka aplikasi harga tiket jauh lebih mahal banding org rasa tipu,0,0.9998946189880371,Negative
574,sy guna setia sbnrnya dpt limit paylater smp jt bs jg pakai utk belanja e commerce sy udh pk buat belanja nah sy bayar lancar bahkan bayar cepat tp minggu trkhr sy mau pakai malah ga ad masalah mohon konfirmasi min,1,0.9990591406822205,Positive
578,baru pertama make ngecewain banget udang booking tiket kereta udah bain war tiket udah bayar ga verifikasi astagfirullah,0,0.9999402761459351,Negative
582,sen tiket udah bayar waktu habis sesuai e ticket lama banget ga terbit padahal besok mau dipake sampek pagi udah komplain suruh tunggu terus,0,0.9999364614486694,Negative
585,simpel mudah akses guna prbanyak discont lg dong,0,0.999921441078186,Negative
591,ngga terang pesawat apa yg mau booking,0,0.9996752738952637,Negative
595,beli tiket evocher butuh waktu yg lumayan lamaaa gak tahu sekarang knapa padahal dah tf beda dulu langsung ketika e voucher muncul limit paylatter yg gak pernah naik kayak gak pernah cek konsumen yg loyal yg malah konsumen baru yg voucher potong aneh,0,0.9999312162399292,Negative
596,gabisa daftar bintang sangat pantas,0,0.9994927644729614,Negative
597,semua cs general hubung bayar limit time malah cek status limit time cs aktif cuma bagi finance pliss lah masa kalah sama apk belah yg gak ribet begini,0,0.9998118281364441,Negative
598,tempat percaya tuk beli tiket pulang kampung,1,0.9995321035385132,Positive
599,pesan tiket gwk bal bayar lunas tiket keluar keluar komplain malah jawab tiket prioritas keluar hari dekat keburu pulang,0,0.9999257326126099,Negative
606,sumpah xnya kaya bab proses refund sulit padahal jelas salah applikasinya ubah tuju dlu kecewa waktu order hotel manokwari skrng pesawat dri batam jakarta gila duit jt ilang gtu aja maling apa gmn applikasi,0,0.9999301433563232,Negative
611,no respect makin lama makin lambat e ticket selalu terbit lama stlh beli,0,0.9999316930770874,Negative
616,akun hp tiba hilang akses biaa akses guna laptop ipad,0,0.9999226331710815,Negative
619,moga manfaat buat jg buat orang banyak aamiin,1,0.9998475313186646,Positive
622,sangat muas ka dgn cmn bntang yg nilai,1,0.625551164150238,Positive
626,aplikasi gak jls asik update muluk jls kagak begok,0,0.9999147653579712,Negative
629,saudara saudari jangan download apk sampe nih beli e tiket skrg keluar e tiket nya,0,0.9997703433036804,Negative
633,muas alam yg seru transaksi payleternya kupon nya,1,0.9997377991676331,Positive
635,point tukar produk jadi nganggur ngga kepake,0,0.9999396800994873,Negative
642,voucer gagal terbit entah pusat bantu tp menit ga selesai duduk lobby jam,0,0.9999357461929321,Negative
643,sangat mudah bantu dlam beli tiket,1,0.9996801614761353,Positive
645,mesan tiket jadi mudah depan mata,1,0.9180238246917725,Positive
646,j vf s juju x,0,0.9998063445091248,Negative
647,sangat mudah ambil tiket pesawat,1,0.9994908571243286,Positive
648,oke terima kasih sdh mmbntu akomodasi,0,0.9998499155044556,Negative
651,sangat bantu semua makin mudah,1,0.9996860027313232,Positive
653,sangat bantu top deh pokok,1,0.982799768447876,Positive
659,iklanya batas sy asik telpon iklan keluar asik main games iklan keluar asik dengar lagu iklan keluar langgan sy sejak resmi online sy kash bintang sy puas dg layananya,0,0.9881567358970642,Negative
663,sangat praktis bantu laku jalan,1,0.9995341300964355,Positive
665,tiap kali transaksi guna mandiri mbanking tak,1,0.8610685467720032,Positive
668,aplikasi error ga login cari tiket pesawat mohon baik cepat masalah tiket ku dalam akun ku akun ga login,0,0.999921441078186,Negative
680,kok ga buka hp xiomi,0,0.9999221563339233,Negative
689,sangat bantu pesan tiket pesawat terima kasih,1,0.9997695088386536,Positive
696,akun paylater sy nonaktif sy selalu bayar tepat waktu pernah laku beli dada komplain jawab chat maupun email pihak kredit investigasi akun paylater sy kan situ bukti bayar sy yg selalu ontime langgan lama tolong benah utama bagi kredit layan konsumen,0,0.9979764819145203,Negative
698,sistem nya kurang bagus walaupun sdh laku bayar aja yg nagih via wa,0,0.999921441078186,Negative
700,semua layan jebak jelas syarat syarat pakai jasa paksa pakai jasa sangat jebak recommended order jasa sini,0,0.9999332427978516,Negative
703,harga ubah total harga ubah idr jadi idr mohon periksa rincian harga lanjut bayar,0,0.9998947381973267,Negative
705,wajib traveller pernah beli tiket pesawat harga naik laku bayar kemudian beli besok nya harga naik naik k per orang ini agen tiket offline tetap perlu main maskapai aplikasi yakin dapat promo sini tiket pesawat lebih baik guna aplikasi klook,0,0.6528570652008057,Negative
706,proses cepat mudah sukses terus promo tiket murah jangan pelit pelit donk,1,0.9997958540916443,Positive
707,memang cuma paling bagus aplikasi paling lengkap,1,0.9992744326591492,Positive
709,mudah guna informasi lengkap banyak promo,1,0.9997696280479431,Positive
713,benar gak masalah pas cek out hotel tera rb pas mau bayar naik tiba jadi rb jadi,0,0.9999278783798218,Negative
714,kartu kredit bca cimb bri permata daftar paylater malah tolak sakit hati ajg,0,0.9998836517333984,Negative
715,mahal diskon gede an sama apk belah beda harga sampe rban,0,0.9999065399169922,Negative
716,the best app for booking hotel or transportation,0,0.997732400894165,Negative
721,moga makin depan makin baik,1,0.9997833371162415,Positive
723,parah hati sen tiket bus lwt shopee vendor istri sdh hub shopee bus nya awal tp nya ngk bsa hub uang hilang,0,0.9999229907989502,Negative
725,teman libur mana selalu pakai aplikasi tiket kereta api hotel nyaman tempat wisata love,1,0.9998505115509033,Positive
728,sangat mudah guna recomended bnget,0,0.999082088470459,Negative
733,tida jelas udh transfer via bca isi saldo uang upload bukti bayar tunggu menit lebih hampir jam uang saldo masuk notif tunggu gimana ni system  lambat customer service bot robot uang bayar gantung,0,0.9999097585678101,Negative
737,susaj daftar udh pasu kode tp ttep gk kali kali,0,0.9999282360076904,Negative
743,ayoo dong adain lg eats banyak loh konsumen nya masa pandemi covid selesai terus udahan ayo bukalagi eats nya,1,0.9985238909721375,Positive
745,simple bgt sekarang berkat sukses y,1,0.9998501539230347,Positive
746,travel lebih mudah trima kasih,0,0.9310592412948608,Negative
748,aplikasi nya sangat bantu buat travelling,0,0.9998812675476074,Negative
751,sangat kecewa karna belli tiket pesawat air asia refund uang keluarga aku hangus juta lebih kalau emang pelanyanan baik mohon bantuanya,0,0.9998804330825806,Negative
757,ribet login nya g rekom app parah,0,0.9999243021011353,Negative
759,sangat bagus dr fitur pesawat udah lengkap,1,0.9997707009315491,Positive
762,paling recommended mau sewa hotel best of the best lah pokok,1,0.9996340274810791,Positive
765,reschedule tp bayar jadi x kembali dana,0,0.9999175071716309,Negative
768,sistem mau reschedule kok sulit banget padahal terbang nya udh pekan depan kalau reschedule hari selasa tak ganti jadi,0,0.9999344348907471,Negative
772,simpel pesan tiket hotel banyak pilih smg amanah,1,0.9989516735076904,Positive
777,tulis nasalah koneksi padahal buat buka apk lancar,0,0.9999189376831055,Negative
779,gak pernah telat bayar selalu on time tp level selalu turun,0,0.9999018907546997,Negative
782,beli tiket kata dapet poin eh pas udh beli malah poin nol mana kaga jelas,0,0.9998902082443237,Negative
783,baru update kok makin buruk mau liat harga tiket jdi kesal layan ny,0,0.9999377727508545,Negative
792,awal takut beli tiket sini tp nyata amanah,0,0.9876086711883545,Negative
793,mau tanya cara refund gmn mes hari tglb jun kirain pesan buat nginep malam ga tau mas lam tgl kira uang bs ga,0,0.9999266862869263,Negative
794,the best moga banyak promo saji tiket voucher hotel makin murah riah,1,0.9998605251312256,Positive
795,boking tiket paling mudahh t hks,0,0.9993916749954224,Negative
796,kok paylater aktif tp ga bs dipake huuu,0,0.9999209642410278,Negative
799,mahal harga transfer beberapa bank tentu sering masalah,0,0.999914288520813,Negative
801,baru update malah ga buka,0,0.9999303817749023,Negative
802,kok gabisa buka apk nya gmna pdhal udah update,0,0.9998995065689087,Negative
804,its so wonderfull travelling arround the world,0,0.9991723299026489,Negative
808,total harga sblm bayar ubah selisih lumayan banyak padahal hy beda waktu mnt,0,0.9998985528945923,Negative
811,daftar paylater udah selesai tp g pasti tolak ayo acc selalu suruh daftar,0,0.9997501969337463,Negative
812,terima kasih atas mudah reservasi nya,0,0.9770733118057251,Negative
818,susah si login buang buang waktu aja g pake,0,0.9999229907989502,Negative
819,customer service saudari ana sangat solutif kes cuek ramah sama sekali tiba tlp mati sangat sopan sama sekali telpon kali angkat masalah yg hadap selesai rugi sekali kerja org tolol iya tugas call center nama ana alam buruk jadi catat penting tidak nya lingkung dekat sy wanti,0,0.9997255206108093,Negative
827,aplikasi crack buka masalah server hari hari,0,0.9998506307601929,Negative
828,mohon bantu proses verifikasi sy laku bayar malah gagal verifikasi sistem sedang baik sy laku lapor jam lalu tp hasil,0,0.9999301433563232,Negative
830,alhamdulillah proses mudah aman terima kasih,1,0.9997861981391907,Positive
840,sangat mudah bantu boking hotel trasnportasi,1,0.9854207634925842,Positive
845,main rescheadule orang aja gak jelas,0,0.9999295473098755,Negative
849,uang nya kurang gak tarik verifikasi,0,0.9999332427978516,Negative
851,sangat bantu dgn paylatter makasih,1,0.9997943043708801,Positive
852,mantap terimakasih sangat bantu masyarakat sukses terus depan,1,0.9997748732566833,Positive
855,keren abis buat reservasi tak kendala kalo kendala langsung info bantu dapat solusi baik sukses selalu terima kasih,1,0.9991113543510437,Positive
858,tambah nomor hp ribet bangat sms nomor verifikasi kagak kirim,0,0.999902606010437,Negative
864,kreen dg harga masa aktip trmks,0,0.9998862743377686,Negative
869,dodol dah sdh masuk email hp hp pertama daftar sdh tahun lalu pandemi posisi luar negri sdh bayar kamar acara penting h telpon kamar tdk sedia saldo return selamat traveler yg biasa ln ganti no hp,0,0.9983236193656921,Negative
872,aplikasi mudah beli tiket pesawat,1,0.9997462630271912,Positive
873,tanggung jawab sama yg viral kagak pulang japan jadwal kagak d info ubah kagak refund lu yg salah kagak mau tanggung jawab,0,0.9996631145477295,Negative
874,sangat tolong segala situasi orang pertama kali jalan,0,0.9992673993110657,Negative
877,sangat bantu jadi lebih mudah tuk dapat info jadwal harga tiket sesuai tuju,1,0.9997656941413879,Positive
878,mantap layan paylaternya biaya admin rang dong biar gak terlalu mahal,0,0.9975468516349792,Negative
880,tks atas aplikasi yg mantap,1,0.999850869178772,Positive
891,bagus pake cuman update apk sering tutup sendiri buka,0,0.999930739402771,Negative
893,nice app and very easy to make your vacation,1,0.6782766580581665,Positive
898,selalu pake kalo mau booking pesawat sangat puas,1,0.9989921450614929,Positive
899,aneh aku gak log in,0,0.9999251365661621,Negative
903,sy wa yaa ezaeer wes zw sawangan mai a e wa,0,0.9998970031738281,Negative
905,tadi enak bgt bru aktifin paylatter udh dpet pake selalu lancar udh upgrade kok jd turun lg buat andal plah bgini kecewa si,0,0.9997803568840027,Negative
909,jadi andal moga lebih baik,1,0.9957147240638733,Positive
917,bagus tambah beberapa promo lebih tarik,1,0.9436188340187073,Positive
920,aplikasi yg tak dua sangatt bantu butuh tiket terbang,0,0.9458962678909302,Negative
926,beberapa inap yg kata sdh tdk kerja sama trus uang ngk refund,0,0.9998630285263062,Negative
927,layan sangat buruk kata ivan hubung cs travel bilg mohon tunggu info refund kurang jumlah hrg tiket tumpang yg awal byr jadi arti potong dr maskapai dgn asuransi besar harus bertanggungjawab rugi dr pihak travel maskapai sriwijaya air sj batal terbang sangat kecewa pihak travel sedia refund proses terlalu lama,0,0.9998624324798584,Negative
930,luar biasa sangat bantu mesan hotel terimakasih,1,0.8318706154823303,Positive
934,suatu hari tinggal desa jd sinyal daerah jelek sih terus mau kota utk pesan tiket pesawat inap kota nah untung langsung mes langsung cari m banking utk bayar yg sangat praktis cepat,0,0.9997023940086365,Negative
936,terima kasih maybank ku buat booking,1,0.9987144470214844,Positive
940,udh mulai ga jelas bayar selalu lancar telat hari ga pernah tp sekarang virtual number guna minta update data udah semua kasih yg asli mau apa aplikasi,0,0.9998859167098999,Negative
941,pernah pakai jadi kasi aja dlu,0,0.9946882724761963,Negative
942,sering lihat banner banyak diskon,1,0.9981309771537781,Positive
943,gak heran sama limit paylatter turun padahal bayar on time lah gw ngga pakai padahal bayar double terus pihak gak kasih solusi komplain kali minta data gak selesai masalah parah sih,0,0.9999353885650635,Negative
950,sejak dulu keluarga klo pergi selalu pesan tiket cara pesan mudah jamin refund walaupun pernah laku pokok lah,1,0.9998196959495544,Positive
953,mau transaksi pake jd kawatir krn komennya byk yg bintang satu padahal bntar lg musim libur crowded rame tentu layan makin buruk td customer yg ga rasa cek in tp kok yg cek in semrawut kesan,0,0.9999079704284668,Negative
