Unnamed: 0,sentiment,confidence,label,Content
122,0,0.9997268319129944,Negative,terimakasih hikmah mohon baik sistem
272,1,0.9990828037261964,Positive,download krn mau war tiket konser blackpink moga dapetttt
249,0,0.9999287128448486,Negative,kesel banget gak dapet tiket konser suga
165,1,0.999763548374176,Positive,sangat bantu mudah transaksi beli tiket thanks
591,0,0.9983609318733216,Negative,tepat hari sabtu juli akses aplikasi baik utk lihat tiket pesawat hotel mohon tunjuk admin terimakasih
374,1,0.999466359615326,Positive,manap banyak diskon biar tmbah neng yg pakai hehe
356,0,0.9999231100082396,Negative,sesal mes tiket sini bayar verifikasi status tiket sedang proses lapor cs nya minta tunggu hingga jam nomor order nya ghoib jam tunggu dasar jelas tiket batal berat dana guna bakal tunggu hari depan besok lebaran oalahh sesal nya guna aplikasi
788,1,0.7333842515945435,Positive,punya limit paylater tp bingung mau belanja apa tiket pesawat kereta api gk lg butuh krn g lg ber pegian hotel tp lg g butuh rental mobil sy sdh punya mobil tiket libur tp aplikasi ny banyk yg sy minat fitur to do nya kalo tambah lg dong fitur nya limit paylater sy guna tambah beli pulsa kuota internet tiket bus pariwisata lokal belanja toko pusat merchant tiket pariwisata spt borobudur
282,0,0.9999237060546876,Negative,jangan pernah beli asuransi inap hotel tolak inap uang full tetep potong pajak pakai asuransi gak kompensasi
167,0,0.999868392944336,Negative,akun tbtb paylater nonaktif padahal masalah langgar kaga jelas tiket com transaksi lancar
620,0,0.9999287128448486,Negative,uang lenyap layan lambat uang hilang lenyap kisar jtan jwbnnya cuma nunggu pihak spesialis
43,0,0.9997972846031188,Negative,kalau memang tiket kereta habis lebih baik tiada sekali jadi rebut pas balik karna seat muncul
274,0,0.9995976090431212,Negative,aplikasi sangat bantu lebih bagus aplikasi buat menu verifikasi langkah aktivitas hacker sangat ganas mohon timbang terimakasih
38,1,0.9985509514808656,Positive,bahagia lho punya aplikasi mudik gak pake bingung bayar bayar bulan ikut cuss lah download rekomended banget
101,1,0.7685289978981018,Positive,dev tambah metode bayar pake aplikasi bayar gampang oakai apk uang ribet
950,0,0.9985212683677672,Negative,butuh ready discount thank you
907,0,0.9999189376831056,Negative,halo mau refund klik refund aplikasi tiba keluar menu refund laku
1034,0,0.999862551689148,Negative,harga jangan ubah ubah dong jd males belanja sana klo bs konsisten harga tetap
107,0,0.9999233484268188,Negative,tolol anj verifikasi aja ngulang trs
267,0,0.9995929598808287,Negative,kalo kerja bener otak isi duit mulu sih lu gue sumpahin doa doa orang rasa sakit dijabah sama allah bulan ramadhan kayak gin
497,1,0.9998080134391784,Positive,alhmdllh bagus banget buat bantu jalan keluarga
949,1,0.999841332435608,Positive,moga bs manfaat aplikasi yg menbantu
964,0,0.9766364693641664,Negative,mudah gampang mesan aman percaya kalo tambah diskon guna lama terima kasih
551,1,0.975300669670105,Positive,cuman mau uang kembali krena streaming sangat kece sekali
308,1,0.99985933303833,Positive,senang sekali bwli tiket pesawat sini selalu promo
1023,0,0.9999227523803712,Negative,gmna si udah tranfer atm uang malah ga masuk masuk saldo mana udh set jam lebih
48,0,0.9999269247055054,Negative,najis proses refund lama bgt
245,1,0.9995386600494384,Positive,sangat bantu simple harga yg murah
107,1,0.9991187453269958,Positive,wah mantappp pakai paylaternya meski ga paham multipaymentnya krn semua limit bulan tahun tetap sama wkwkww
731,0,0.9999388456344604,Negative,sdh hotel bawa bayi hujan mau reschedule aja engga refund gk saking slow respon sampe full hotel
72,1,0.5990301966667175,Positive,taun kmaren smpe awal taun bsa pake vn paylater trs skrg updt baru kata uda g bs pke paylater vn hrs dg level trtentu dlu lbh bgus bijak yg sblmnya
819,1,0.9990591406822203,Positive,sy guna setia sbnrnya dpt limit paylater smp jt bs jg pakai utk belanja e commerce sy udh pk buat belanja nah sy bayar lancar bahkan bayar cepat tp minggu trkhr sy mau pakai malah ga ad masalah mohon konfirmasi min
158,0,0.9999388456344604,Negative,war tiket suga nge crash parah fee platfrom fee ticketing mahal layan nya gak bagus jangan lupa pajak sendiri strees bgt
109,1,0.9997585415840148,Positive,aku ambil tiket pesawat rupa aku tailand aku hotel antares rupa juka keren banget nih minions masuk tiket com
526,1,0.9931079149246216,Positive,pelayanaj bagus tingkat terus layan pulsa data token makasih
481,0,0.9999220371246338,Negative,update baru akses loading mulu
8,0,0.9999018907546996,Negative,point ga pakai kak mohon bantu tulis verifikasi hp padahal nomor sesuai tera jadi nomor guna akun padahal cuma akun mohon solusi admin
506,0,0.999921441078186,Negative,simpel mudah akses guna prbanyak discont lg dong
1110,1,0.9996218681335448,Positive,sangat gampang via beli tiket pesawat
838,0,0.999934196472168,Negative,traaveloka lelet bgt tanggap masalah serius gw jadi gw transfer salah nominal udah kirim bukti gak dibales udah nunggu menit
953,1,0.9997618794441224,Positive,aplikasi keren cs nya ramah baik cepatt
806,1,0.9995949864387512,Positive,dapat voucher apa jauh lebih murah bayar ticked pesawat voucer hotel
1000,0,0.9999016523361206,Negative,knp sich saldo uang gk tarik no rekening lgi coba donk tari lgi
941,1,0.999854564666748,Positive,kereeennnn bgt topp payleter nya jg membantuuuu
311,0,0.999692678451538,Negative,guna tahun arti tahun sama makin praktis
904,0,0.9999138116836548,Negative,kecewa tiket terbit bayar cash batal maskapai refund lama
405,0,0.9999169111251832,Negative,maaf ni belum paylater ngk bayar selalu ngebug mau bayar paylater sampe paylater blum buat bayar soal tgihan si walaupun ngk banyak
205,0,0.9999109506607056,Negative,opsi bis travel ga fungsi yg fast respons cuma tiket pesawat kereta hotel sisa lelet
381,1,0.9997894167900084,Positive,bagus banyak diskon keren dech
85,1,0.7537966966629028,Positive,limit non aktif pdhal sy bayar nya selalu tepat waktu
309,0,0.9998014569282532,Negative,update ubah jam terbang terupdate aplikasi pemberitahuan pemberitahuan via wa sangat rentan scammer jadi saran ubah update harus langsung aplikasi
226,1,0.9997484087944032,Positive,terima kasih moga makin baik lancar
666,0,0.99992835521698,Negative,gilak lot parah apk error pa gmn sih lot g karuan ampe dh ku uninstal ttp lot gila pas milih brgkt sm tuju benerin dong jangan asal kalo bikin apk
456,1,0.9954934120178224,Positive,ruwet d aplikasi sedia d bayar nyata sedia dana kembali langsung tunggu maximal hari
489,0,0.9999200105667114,Negative,aku uda pesan tiket nonton bola bom datang padal main nya besok
494,1,0.9987123012542723,Positive,mantap mau nonton indonesia pakansari
867,1,0.9997919201850892,Positive,senang aja guna aplikasi beli tiket pesawat hotel
148,0,0.9998555183410645,Negative,sekarang tiket bioskop udah g pesan sini
726,1,0.9798530340194702,Positive,streaming pss vs bal ora isoh c kkk jnckkk
777,0,0.999919295310974,Negative,pesan check in nyata nama muncul custumer service ditelfon atas masalah slow respon lempar lempar
77,1,0.9896498918533324,Positive,kuat apa internet pake aplikasi tetep minta coba ncukkk
789,1,0.9994944334030152,Positive,mesan yg sangat gampang proses cepat akomodasi sedia sesuai
599,1,0.9997031092643738,Positive,mantaffff jiwaaaaa semakinnnn jossss pokok
575,1,0.9930582046508788,Positive,jan bikin orang dampar negara
557,0,0.99993634223938,Negative,aplikasi apa error kemaren mau guna kok restart terus akhir sebel aq hapus sekarang q download lambat banget henti g gerak
47,0,0.9999319314956664,Negative,war tiket kpop tiket ghoib gatau ilang bayar waktu cuma menit restock lama parah restok cuma tiket pas klik tiket udah habis paling aneh sekali dapet udah isi data tinggal payment terang tiket habis ga masuk akal kalo emang udah ordal jual tiket buang buang waktu
737,0,0.9999042749404908,Negative,bayar loding terus klw pake aplikasi ticket com klw pake aplikasi kaya kredivo ko lancar jadi kecewa jadi nih pake aplikasi ticket com
97,0,0.9999338388442992,Negative,kalau siap jangan megang even partai besar aplikasi gk kuat inter jg gk komit kalau banyak mungkin aplikasi curang
892,0,0.9999160766601562,Negative,ambil untung reschedule terlalu tinggi
103,1,0.9997056126594543,Positive,suka mudah percaya rata aplikasi oke banget
273,0,0.9999340772628784,Negative,males banget tiap mau liat harga tiket webnya pake pc log in dulu mau cepet malah jadi ribet
167,1,0.9998494386672974,Positive,terima kasih semenjak kunto gadung usaha kunto makin ramai
410,1,0.999779999256134,Positive,buat cek ticket kapal lau seperti kasih bintang dlu
286,0,0.999910831451416,Negative,gausah panjang iklan lo kont
566,1,0.8673820495605469,Positive,apk mudah bila pergi mana
598,0,0.9999328851699828,Negative,jelek banget banyak ordal udah jangan mau dah
628,0,0.9994644522666932,Negative,sangat bantu terimakasih atas layan nya
598,1,0.9973942041397096,Positive,sangat bantu dah lama dpt htga yg berbalaoi
1018,0,0.9998749494552612,Negative,ui designnya buat bingung segi layan terlalu lambat sesuai moto reschedule laku kurun waktu bulan beres benah seluruh aspek baik segi desain aplikasi lebih mudah nyaman guna sistem layan
197,1,0.985069990158081,Positive,sangat rekomendasi banget pake aplikasi percaya
600,1,0.9980255365371704,Positive,sangat bantu jalan luar kota
694,0,0.9997990727424622,Negative,utk komplen susah semuanyaaa robot jawab akhir hasil lewat robot telpon cc ganti review bintang nyata bukan robot kok yg telpon
290,1,0.852986752986908,Positive,mesan tiket cepat proses reschedulenya mudah
175,1,0.999586284160614,Positive,kalau tiket kapal laut ada krn banyak yg nanyak tiket kapal laut
1105,1,0.9964367151260376,Positive,transaksi cepat banyak pilih hemat
419,0,0.9999333620071412,Negative,kode diskon kayak thr ngga menit udah hilang dulu pernah kasih bintang lima maaf sekarang bintang satu aja pelit banget akhir akhir
792,1,0.9970563650131226,Positive,biar cepat respons ttg apa yg ingin kasih aja biar cepat
549,0,0.9999302625656128,Negative,parah bgt fee platform gak salah salah segitu tp sistem elek
1052,0,0.9998596906661988,Negative,pesan tiket harga tera ribu isi bagi bayar langsung tulis harga tiket ubah sy coba x terus bug aplikasi sengaja prank calon konsumen
609,0,0.997788667678833,Negative,aplukasi tolol pesan hotel bayar pas chek in hotel terima pesan
33,1,0.8790788054466248,Positive,luar biasa mudah respon cepat
869,0,0.999903678894043,Negative,pilih bayar sangat sedikit mgkn bsa dtmbhkn ovo gopay kredivo
380,1,0.9995325803756714,Positive,luar biasa mudah erti banyak pilih discounya banyak semangat sukses panjang masa
861,1,0.9997478127479552,Positive,mudah transaksi update tiket selalu baik
777,0,0.9999377727508544,Negative,fee doang gede sistem ancur
493,1,0.964028000831604,Positive,customer servicenya yg interaktif siap no telpon mesin operator yg arah dg chating operator mesin yg jawab kalau kendala customer pikir sendiri bantu cs yg intrtaktif
735,0,0.9999240636825562,Negative,cs respon lambat reschedule aplikasi maskapai beda jauh harga yg x lipat
277,0,0.9998908042907716,Negative,kalau minta reschedule biaya tambah banyak bgt
823,0,0.9999121427536012,Negative,buruk ticketing ina vs argent
358,0,0.999930739402771,Negative,bagus pake cuman update apk sering tutup sendiri buka
52,0,0.999929428100586,Negative,ngeleg parah waktu nulis tuju baik ui nya ga nyaman parah
236,0,0.9997870326042176,Negative,mantap proses cepat terimakasih wassalam
551,0,0.999927282333374,Negative,min apk ko abis updute gak buka megegeggg gak dipake
844,0,0.9999293088912964,Negative,kok kursi kosong gabisa sen kursi pes ga kasih tau kursi kosong nya
982,1,0.7633641362190247,Positive,pesan pesan slalu yg nya e tiket tunda baik
208,1,0.9998090863227844,Positive,terima kasih atas bantu kerja sama
342,0,0.9998868703842164,Negative,sering discount pernah tolak hotel beda tarip online offline
641,0,0.9998457431793212,Negative,sen travel sesuai deskripsi aplikasi kendara yg pakai lokasi travel kapok
58,0,0.704594075679779,Negative,sangat jelas ptnjuk asuransi jg
631,0,0.9999316930770874,Negative,cari bus dr singaraja semarang selalu ndak percuma payleter tp ndak pakai
545,0,0.9999204874038696,Negative,mau tarik tunai saldo blipay rekening gak transfer udah nunggu hari proses kata maksimal hari gimana ga saldo masuk rekening tuju
836,0,0.9999393224716188,Negative,proses ticketing konser suga nya jelek bangeet nge crash mulu mana tindak curang beberapa section pilih disetting sistem kali kalau ngga mampu jangan nyoba masalah sama fandom gede
538,0,0.999925136566162,Negative,jelek licik ga adil fix your app asap do n t corrupt
363,1,0.9990949630737304,Positive,sangat sukak pakai aplikasi krn sangat mudah ber transaksi traveling k mana aja tks u
505,1,0.9906361699104308,Positive,jadi lebih gampang bantu ada
736,1,0.9997745156288148,Positive,pesan tiket sangat bantu sukses selalu utk
63,1,0.9998304843902588,Positive,suka banget sama layan custumer service nya
774,0,0.9999325275421144,Negative,kecewa banget sama ticketing suga jam web sama aplikasi udh crashh parahhh pas mau bayar malah pental
160,1,0.9997960925102234,Positive,suka sama fitur live eventnya ken beli sampean tambahin fiturnya dong
517,1,0.9997079968452454,Positive,m izzbbwzuajzrre dx se es so sweet so sweet so sweet oo oo  oo oo  zeb edeus xx
1055,0,0.9998847246170044,Negative,pelayananan respon sangat baik sangat puas harga tawar sangat bagus terimakasih
575,0,0.999929904937744,Negative,ga jelas mesan sy udh bayar skrng etiket blm muncul udh capek nelfon cs udh hari csnya gt gt ajah gajelas
118,0,0.9999074935913086,Negative,sangat kecewa dgn layan kendala refund proses aproval riwayat refund kosong hr sesuai ketentua malah tambah x jam ckckckckck
194,1,0.9997684359550476,Positive,promo dapat diskon ribu bayar via ovo realitanya laku bayar via ovo klik
706,1,0.9976671934127808,Positive,murah yg harga lihat tipu sdh masuk ppn bayar gampang ribet moga makin banyak promo
937,0,0.9999356269836426,Negative,sangat jelek booking tiba harga langsung ubah
522,0,0.9999269247055054,Negative,gimana mau daftar direct mandiri no kartu mandiri aja digit malah minta ajaa pusing deh
229,0,0.9999358654022216,Negative,parah banget ngehold bayar tiket konser jam jam padahal bayar kasi wajtu menit doang status udah fullbook aneh
513,1,0.7246331572532654,Positive,sangat bantu waktu yg sulit thanks
81,1,0.7861180901527405,Positive,app nya mudah urus mesan beli tiket jalan inap
531,0,0.999941110610962,Negative,payah layan nya war tiket awal susah akses sekali masuk pas mau pilih tiket terang nya udah limit
788,0,0.9997255206108092,Negative,customer service saudari ana sangat solutif kes cuek ramah sama sekali tiba tlp mati sangat sopan sama sekali telpon kali angkat masalah yg hadap selesai rugi sekali kerja org tolol iya tugas call center nama ana alam buruk jadi catat penting tidak nya lingkung dekat sy wanti
403,1,0.999816119670868,Positive,mantap refund cuma hari aja harga tiket jg lebih murah
380,1,0.9997630715370178,Positive,banyak voucher sukaakk bgd thx
228,0,0.9999264478683472,Negative,aplikasi jelek masa biar calo ngambil tiket mana bot dibiarin
656,1,0.9504923224449158,Positive,moga pas konser jkt tahun tiketnye gak masalah ye aing ken ngewota hikmat
84,0,0.9999375343322754,Negative,sumpah skrang lelet jadi gak betah pdahal jaring gak masalah
779,1,0.9997095465660096,Positive,request donk adain beli tiket bioskop cgv lah minimal biar lebih seruuu
672,0,0.9998801946640016,Negative,lebih mudah until mesan tiket dls
329,0,0.9999083280563354,Negative,proses cepat waktu bayar terlalu singkat
6,0,0.9988307356834412,Negative,mau daftar pasar villa yg kelola apa sini
1102,0,0.9999051094055176,Negative,user friendly sangat mudah refund reschedule
699,1,0.999723255634308,Positive,aplikasi tiket murah baik jamin
999,1,0.9466382265090942,Positive,waw sangat bagus semua nya jalan lancar akurat terima kasih
904,0,0.9999278783798218,Negative,fee doang mahal kualitas gembel bad bad bad
451,0,0.9999364614486694,Negative,gimana kasih limit paylater malah gk guna niat gak sih kasih limite nya
490,0,0.9999337196350098,Negative,sekarang lamban pei dulu dulu pesan hotel vouchernya cepat keluar sekarang lambat nya minta ampun aplikasi apa
441,1,0.9998229146003724,Positive,selalu sen tiket pesawat sini maupun voucher rapid test covid sangat bantu aman nyaman
287,1,0.998454213142395,Positive,moga yg sy pesan sesuai
876,0,0.9999394416809082,Negative,paylater nya kurang ajar bangettt nagih ga punya sopan santun depkolektor liar padahal bilang telat sibuk kerja akan tipu nama paylater nya indodana jgn pernah pake aplikasi kurang ajar ga punya didik tagih customer anggap semua customer telat sama
87,1,0.9998016953468324,Positive,harga yg murah sangat bantu dn percaya
885,1,0.9989694356918336,Positive,simple praktis soal harga cukup bagus layan nya sangat baik update pokok sip lah
93,1,0.992527723312378,Positive,murah banyak diskon cara bayar variasi
821,1,0.9998076558113098,Positive,penipuuu dg gaya kembali uang
873,0,0.9999055862426758,Negative,mau bayar tagih paylater saat masuk menu bayar mala kluar menu utama coba terus terus tetap sperti akhir coba reset hapus nya donlod login akun yg sama mala suruh dftar paylater lagi gimana tagih bagaimana kok gajelas bnget gin
669,1,0.99969744682312,Positive,pesan tiket lebih gampang banding app banyak diskon voucher
796,0,0.9998983144760132,Negative,saat genting loading mlu gaesiki
807,1,0.9995911717414856,Positive,harga tiket murah proses cepat
1005,0,0.9999089241027832,Negative,aplikasi sangat jelek mnta buka akun yg beku ga respon klian nlvn bayar yg sangat mahal tele tele
425,1,0.9921441078186036,Positive,ken paylater tolak jauh lebih bagus traveloka ga ribet langsung acc
615,1,0.9971191883087158,Positive,sangat baik apk nya banyak promosi tarik
327,0,0.9997991919517516,Negative,hallo kak yu libur pantai geopark ciletuh sukabumi inap villa ikbhar ciletuh
442,1,0.999805986881256,Positive,moga allah subbhanahuwataa ala beri mudah berkah
915,0,0.9999346733093262,Negative,anjay kurang dar minggu refund masuk rekening
19,0,0.9999212026596068,Negative,nya booking hotel h hari h minta refund krn event akhir pemberitahuan lebih
1009,0,0.994457483291626,Negative,mudah guna sangat bantu cari hotel tiket
559,0,0.999925971031189,Negative,mau rechedulu sama refund aaja belibet bnget dijelasin rincipun baless bott
177,0,0.9999185800552368,Negative,no hp password salah padahal ganti tetep aja salah
20,1,0.99751079082489,Positive,bagus kok aplikasi sangat bantu proses cepat gk ribet
767,1,0.7346516251564026,Positive,dcfdf fff yg fresh grads
86,1,0.9995126724243164,Positive,the best aplikasi booking hotel
733,0,0.9999279975891112,Negative,gausah install jelek banget sistem
879,0,0.9998672008514404,Negative,suka aneh mancing hrg murah tp skali masuk hrg lgsg ubah
457,1,0.99943345785141,Positive,the best mudah skali dlm pilih travel hotel discon
803,1,0.9991369843482972,Positive,bayar sangat mudah pakai va sangat rekomendasi buat traveling
54,0,0.999811828136444,Negative,semua cs general hubung bayar limit time malah cek status limit time cs aktif cuma bagi finance pliss lah masa kalah sama apk belah yg gak ribet begini
462,0,0.9999287128448486,Negative,pesan kamar hotel dr sini pake debit tiket gagal terbit refund duit sy kagak balik
643,0,0.9967966675758362,Negative,fitur segala transaksi laku kali bayar fitur keranjang
677,1,0.9986633062362672,Positive,kali guna paylater alas aman
221,1,0.9989376664161682,Positive,sya ksih bintang satu aja krna ken coba aja dulu klo apl nya bgus nnti sya beri bintang dehh
113,0,0.9999185800552368,Negative,tiket gimana heyy sampe skrng selesai x rugi karna
742,0,0.9999361038208008,Negative,alam buruk wkwk admin doang mahal masuk aja kagak chuaks
173,0,0.9999175071716307,Negative,server nya bener cok apa rb lot banget
1058,0,0.9999185800552368,Negative,update malah gak bocking tiket pesawat pake tuju terbang pas klik cari harga langsung beranda mula
174,1,0.9877009987831116,Positive,travel yg tanggung jawab walaupun yg lbh murah tetap
997,0,0.999886989593506,Negative,bagaiamana mw bayar tagih kalau buka pay later dsuruh daftar tp sms tagih angsur trus bagaiamaa mw bayar ampun
589,0,0.9994927644729614,Negative,gabisa daftar bintang sangat pantas
754,0,0.9999382495880128,Negative,taai malah ngebug mau pilih lokasi malah stuck terus benerin dulu lah
675,1,0.9997368454933168,Positive,sangat bantu sekali yg terbang sana sini terimakasih
18,0,0.9999333620071412,Negative,cari tiket gak pake ribet
423,0,0.9998451471328736,Negative,bantu mudah jalan keluar kota
292,0,0.999883770942688,Negative,aplikasi sangat canggih mudah paham mudah mes tiket pesawat
285,1,0.9992530941963196,Positive,booking terbang sdh bagus moga makin tingkat sistem
544,0,0.9995761513710022,Negative,parah sih kalau gak ubah isi coment jelek smua ttng apk tlong lah adminnya cepat laku baik kalau gak mau uninstal masal
428,0,0.9458959102630616,Negative,aplikasi yg tak dua sangatt bantu butuh tiket terbang
470,0,0.999901533126831,Negative,cara pesan gampang recomended banget
816,0,0.9998701810836792,Negative,bayar lewat bca virtual account tdk
669,0,0.9997151494026184,Negative,jl i u ui ki julio
31,0,0.9999287128448486,Negative,update jadi sering keluar sendiri buka aplikasi nya
483,1,0.9990708827972412,Positive,aplikasi bagus mantap mudah kalonmau pesan tiket booking hotel
722,1,0.9995999932289124,Positive,sekarang ajak kerja sama baik yaa dongg balikin dulu playstore
547,0,0.9999163150787354,Negative,mohon info knpa pay letter gak guna padahal situ aktif pay letternya indo dana
214,1,0.9998509883880616,Positive,tetap by hotel ticket lebih seru
